full_name,step_index,step_type,tool,tool_display,round_index,params_json,ancestor_design_id,notes,workflow
mythos_preview_multi_target_trem2_rank21,3,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",1.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 1, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_5201d6669b,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank21,4,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.706112, 'sc_DockQ': 0.560047}",lin_5201d6669b,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank21,5,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8415155970020239, 'sc_DockQ_ptxv2': 0.5815878250127947, 'selection_relaxation_step': None}",lin_9ad3da23f6,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank21,6,selection,selected_for_order,Selected for synthesis (rank 21 in Mythos Preview multi-target TREM2),,{'rank': 21},lin_9ad3da23f6,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank22,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_707f86ecce'}",bb_707f86ecce,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank22,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_707f86ecce,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank22,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.714068, 'sc_DockQ': 0.607065}",bb_707f86ecce,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank22,3,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",1.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 1, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_c8be625645,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank22,4,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.719605, 'sc_DockQ': 0.527553}",lin_c8be625645,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank22,5,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8627170103720353, 'sc_DockQ_ptxv2': 0.4568364422267856, 'selection_relaxation_step': None}",lin_372dc5f4e1,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank22,6,selection,selected_for_order,Selected for synthesis (rank 22 in Mythos Preview multi-target TREM2),,{'rank': 22},lin_372dc5f4e1,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank23,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_707f86ecce'}",bb_707f86ecce,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank23,1,sequence_design,solublecaliby,Caliby (SolubleCaliby),,{},bb_707f86ecce,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank23,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.613182, 'sc_DockQ': 0.528191}",bb_707f86ecce,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank23,3,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.793211402202734, 'sc_DockQ_ptxv2': 0.5238195336825946, 'selection_relaxation_step': None}",lin_5d2f590fe5,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank23,4,selection,selected_for_order,Selected for synthesis (rank 23 in Mythos Preview multi-target TREM2),,{'rank': 23},lin_5d2f590fe5,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank24,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_afd3f1d658'}",bb_afd3f1d658,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank24,1,sequence_design,solublecaliby,Caliby (SolubleCaliby),,{},bb_afd3f1d658,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank24,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.556445, 'sc_DockQ': 0.570269}",bb_afd3f1d658,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank24,3,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8017254422749625, 'sc_DockQ_ptxv2': 0.5906705621763911, 'selection_relaxation_step': None}",lin_cd6f51a9cc,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank24,4,selection,selected_for_order,Selected for synthesis (rank 24 in Mythos Preview multi-target TREM2),,{'rank': 24},lin_cd6f51a9cc,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank25,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_6211146772'}",bb_6211146772,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank25,1,sequence_design,solublecaliby,Caliby (SolubleCaliby),,{},bb_6211146772,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank25,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.567207, 'sc_DockQ': 0.533161}",bb_6211146772,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank25,3,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.839182891318823, 'sc_DockQ_ptxv2': 0.4713748140439714, 'selection_relaxation_step': None}",lin_6ae4b598de,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank25,4,selection,selected_for_order,Selected for synthesis (rank 25 in Mythos Preview multi-target TREM2),,{'rank': 25},lin_6ae4b598de,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank26,0,backbone_generation,boltzgen,BoltzGen,,"{'generator': 'BoltzGen', 'class': 'diffusion', 'root_backbone_id': 'bb_88c3422c61'}",bb_88c3422c61,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank26,1,sequence_design,solublecaliby,Caliby (SolubleCaliby),,{},bb_88c3422c61,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank26,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.484747, 'sc_DockQ': 0.577788}",bb_88c3422c61,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank26,3,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.7753223746092689, 'sc_DockQ_ptxv2': 0.5061426739079213, 'selection_relaxation_step': None}",lin_9a3c5fc66e,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank26,4,selection,selected_for_order,Selected for synthesis (rank 26 in Mythos Preview multi-target TREM2),,{'rank': 26},lin_9a3c5fc66e,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank27,0,backbone_generation,boltzgen,BoltzGen,,"{'generator': 'BoltzGen', 'class': 'diffusion', 'root_backbone_id': 'bb_0b6c42b817'}",bb_0b6c42b817,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank27,1,sequence_design,solublecaliby,Caliby (SolubleCaliby),,{},bb_0b6c42b817,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank27,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.457167, 'sc_DockQ': 0.344733}",bb_0b6c42b817,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank27,3,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.7354889204697905, 'sc_DockQ_ptxv2': 0.3450736863169264, 'selection_relaxation_step': None}",lin_f04facb591,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank27,4,selection,selected_for_order,Selected for synthesis (rank 27 in Mythos Preview multi-target TREM2),,{'rank': 27},lin_f04facb591,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank28,0,backbone_generation,boltzgen,BoltzGen,,"{'generator': 'BoltzGen', 'class': 'diffusion', 'root_backbone_id': 'bb_aa6f7eda55'}",bb_aa6f7eda55,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank28,1,sequence_design,solublecaliby,Caliby (SolubleCaliby),,{},bb_aa6f7eda55,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank28,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.264483, 'sc_DockQ': 0.356246}",bb_aa6f7eda55,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank28,3,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.6899376770076215, 'sc_DockQ_ptxv2': 0.4051056118427841, 'selection_relaxation_step': 'none'}",lin_0ea6476b03,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank28,4,selection,selected_for_order,Selected for synthesis (rank 28 in Mythos Preview multi-target TREM2),,{'rank': 28},lin_0ea6476b03,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank29,0,backbone_generation,boltzgen,BoltzGen,,"{'generator': 'BoltzGen', 'class': 'diffusion', 'root_backbone_id': 'bb_88c3422c61'}",bb_88c3422c61,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank29,1,sequence_design,solublecaliby,Caliby (SolubleCaliby),,{},bb_88c3422c61,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank29,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.214104, 'sc_DockQ': 0.53234}",bb_88c3422c61,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank29,3,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.5525623383362595, 'sc_DockQ_ptxv2': 0.5784460047072478, 'selection_relaxation_step': None}",lin_b1eebbb4f6,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank29,4,selection,selected_for_order,Selected for synthesis (rank 29 in Mythos Preview multi-target TREM2),,{'rank': 29},lin_b1eebbb4f6,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank30,0,backbone_generation,boltzgen,BoltzGen,,"{'generator': 'BoltzGen', 'class': 'diffusion', 'root_backbone_id': 'bb_54f0191837'}",bb_54f0191837,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank30,1,sequence_design,solublecaliby,Caliby (SolubleCaliby),,{},bb_54f0191837,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank30,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.190777, 'sc_DockQ': 0.351769}",bb_54f0191837,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank30,3,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.4928041242978263, 'sc_DockQ_ptxv2': 0.2914410129568818, 'selection_relaxation_step': None}",lin_322a209d6d,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank30,4,selection,selected_for_order,Selected for synthesis (rank 30 in Mythos Preview multi-target TREM2),,{'rank': 30},lin_322a209d6d,,mythos_preview_multi
mythos_preview_single_target_trem2_rank01,0,backbone_generation,rfdiffusion3,RFdiffusion3,,"{'generator': 'RFdiffusion3', 'class': 'diffusion', 'root_backbone_id': 'bb_860df8ff3f'}",bb_860df8ff3f,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_860df8ff3f,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.893904, 'sc_DockQ': 0.892382}",bb_860df8ff3f,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,3,optimization,mutagenesis,Point-mutation scan + refold,1.0,"{'round': 1, 'strategy': 'mutagenesis'}",lin_5f5311f306,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,4,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_5f5311f306,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,5,optimization,mutagenesis,Point-mutation scan + refold,2.0,"{'round': 2, 'strategy': 'mutagenesis'}",lin_2295ed0d62,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,6,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_2295ed0d62,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,7,optimization,mutagenesis,Point-mutation scan + refold,3.0,"{'round': 3, 'strategy': 'mutagenesis'}",lin_0ae881fa32,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,8,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_0ae881fa32,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,9,optimization,mutagenesis,Point-mutation scan + refold,4.0,"{'round': 4, 'strategy': 'mutagenesis'}",lin_71176c46c0,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,10,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_71176c46c0,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,11,optimization,mutagenesis,Point-mutation scan + refold,5.0,"{'round': 5, 'strategy': 'mutagenesis'}",lin_0593df22e5,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,12,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_0593df22e5,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,13,optimization,mutagenesis,Point-mutation scan + refold,6.0,"{'round': 6, 'strategy': 'mutagenesis'}",lin_0662389caf,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,14,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_0662389caf,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,15,optimization,mutagenesis,Point-mutation scan + refold,7.0,"{'round': 7, 'strategy': 'mutagenesis'}",lin_fc8c830e41,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,16,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_fc8c830e41,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,17,optimization,mutagenesis,Point-mutation scan + refold,8.0,"{'round': 8, 'strategy': 'mutagenesis'}",lin_67f9636229,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,18,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_67f9636229,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,19,optimization,mutagenesis,Point-mutation scan + refold,9.0,"{'round': 9, 'strategy': 'mutagenesis'}",lin_f582f239e4,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,20,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_f582f239e4,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,21,optimization,mutagenesis,Point-mutation scan + refold,10.0,"{'round': 10, 'strategy': 'mutagenesis'}",lin_6a139a727a,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,22,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_6a139a727a,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,23,optimization,mutagenesis,Point-mutation scan + refold,11.0,"{'round': 11, 'strategy': 'mutagenesis'}",lin_bedce0a663,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,24,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_bedce0a663,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,25,optimization,mutagenesis,Point-mutation scan + refold,12.0,"{'round': 12, 'strategy': 'mutagenesis'}",lin_b708b241c2,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,26,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_b708b241c2,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,27,optimization,mutagenesis,Point-mutation scan + refold,13.0,"{'round': 13, 'strategy': 'mutagenesis'}",lin_d9d34ee5a5,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,28,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_d9d34ee5a5,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,29,optimization,mutagenesis,Point-mutation scan + refold,14.0,"{'round': 14, 'strategy': 'mutagenesis'}",lin_186f710171,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,30,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.780912, 'sc_DockQ': 0.847257}",lin_186f710171,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,31,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.9174526708066124, 'sc_DockQ_ptxv2': 0.9223, 'selection_relaxation_step': None}",lin_87894f2552,,mythos_preview_single
mythos_preview_single_target_trem2_rank01,32,selection,selected_for_order,Selected for synthesis (rank 1 in Mythos Preview single-target TREM2),,{'rank': 1},lin_87894f2552,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,0,backbone_generation,rfdiffusion3,RFdiffusion3,,"{'generator': 'RFdiffusion3', 'class': 'diffusion', 'root_backbone_id': 'bb_6a1a2bd1cf'}",bb_6a1a2bd1cf,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_6a1a2bd1cf,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.590536, 'sc_DockQ': 0.868986}",bb_6a1a2bd1cf,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,3,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,1.0,"{'round': 1, 'strategy': 'mpnn_resample'}",lin_4c40730a20,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,4,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.735149, 'sc_DockQ': 0.815344}",lin_4c40730a20,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,5,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,2.0,"{'round': 2, 'strategy': 'mpnn_resample'}",lin_930891dc3a,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,6,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.741067, 'sc_DockQ': 0.730994}",lin_930891dc3a,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,7,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,3.0,"{'round': 3, 'strategy': 'mpnn_resample'}",lin_505d91d74b,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,8,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.740755, 'sc_DockQ': 0.738808}",lin_505d91d74b,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,9,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,4.0,"{'round': 4, 'strategy': 'mpnn_resample'}",lin_474319f184,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,10,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.780465, 'sc_DockQ': 0.715623}",lin_474319f184,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,11,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,5.0,"{'round': 5, 'strategy': 'mpnn_resample'}",lin_aaec6c636d,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,12,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.780718, 'sc_DockQ': 0.711951}",lin_aaec6c636d,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,13,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,6.0,"{'round': 6, 'strategy': 'mpnn_resample'}",lin_021bbc66c6,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,14,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.796431, 'sc_DockQ': 0.713269}",lin_021bbc66c6,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,15,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.9109115729222, 'sc_DockQ_ptxv2': 0.8588, 'selection_relaxation_step': None}",lin_0a22105348,,mythos_preview_single
mythos_preview_single_target_trem2_rank02,16,selection,selected_for_order,Selected for synthesis (rank 2 in Mythos Preview single-target TREM2),,{'rank': 2},lin_0a22105348,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,0,backbone_generation,rfdiffusion3,RFdiffusion3,,"{'generator': 'RFdiffusion3', 'class': 'diffusion', 'root_backbone_id': 'bb_6a1a2bd1cf'}",bb_6a1a2bd1cf,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_6a1a2bd1cf,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.590536, 'sc_DockQ': 0.868986}",bb_6a1a2bd1cf,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,3,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,1.0,"{'round': 1, 'strategy': 'mpnn_resample'}",lin_4c40730a20,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,4,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.735149, 'sc_DockQ': 0.815344}",lin_4c40730a20,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,5,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,2.0,"{'round': 2, 'strategy': 'mpnn_resample'}",lin_930891dc3a,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,6,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.741067, 'sc_DockQ': 0.730994}",lin_930891dc3a,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,7,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,3.0,"{'round': 3, 'strategy': 'mpnn_resample'}",lin_505d91d74b,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,8,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.740755, 'sc_DockQ': 0.738808}",lin_505d91d74b,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,9,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,4.0,"{'round': 4, 'strategy': 'mpnn_resample'}",lin_474319f184,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,10,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.780465, 'sc_DockQ': 0.715623}",lin_474319f184,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,11,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,5.0,"{'round': 5, 'strategy': 'mpnn_resample'}",lin_aaec6c636d,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,12,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_aaec6c636d,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,13,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,6.0,"{'round': 6, 'strategy': 'mpnn_resample'}",lin_021bbc66c6,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,14,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.780389, 'sc_DockQ': 0.712039}",lin_021bbc66c6,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,15,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,7.0,"{'round': 7, 'strategy': 'mpnn_resample'}",lin_0dc1fd7a77,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,16,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_0dc1fd7a77,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,17,optimization,mpnn_resample,Multi-seed SolubleMPNN resample + refold,8.0,"{'round': 8, 'strategy': 'mpnn_resample'}",lin_9e5712b235,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,18,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.787315, 'sc_DockQ': 0.737422}",lin_9e5712b235,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,19,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.910787044262802, 'sc_DockQ_ptxv2': 0.8673, 'selection_relaxation_step': None}",lin_233ea874ff,,mythos_preview_single
mythos_preview_single_target_trem2_rank03,20,selection,selected_for_order,Selected for synthesis (rank 3 in Mythos Preview single-target TREM2),,{'rank': 3},lin_233ea874ff,,mythos_preview_single
mythos_preview_single_target_trem2_rank04,0,backbone_generation,proteina,Proteina-Complexa,,"{'generator': 'Proteina-Complexa', 'class': 'flow/other', 'root_backbone_id': 'bb_abb99afe20'}",bb_abb99afe20,,mythos_preview_single
mythos_preview_single_target_trem2_rank04,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_abb99afe20,,mythos_preview_single
